,Unnamed: 0,Player1,Player2,Round,Result,FSP.1,FSW.1,SSP.1,SSW.1,FSP.2,FSW.2,SSP.2,SSW.2,bucketize_FSP.1,scaling_FSP.1,Scaling_FSW.1,scaling_SSP.1,bucketize_SSP.1,Scaling_SSW.1,Scaling_FSP.2,Serve_Efficiency_Player1,serve_effectiveness,Serve_Difference,ServeEfficiencyDiff,Serve_Average.1,Serve_Effectiveness,Serve_Efficiency_Difference,Serve_Preference,ServeEffectivenessRatio,"GROUPBY_['Player1', 'Player2', 'Round']_mean_Serve_Effectiveness","GROUPBY_['Player1', 'Player2', 'Round']_mean_Serve_Efficiency_Player1","GROUPBY_['Player1', 'Player2', 'Round']_mean_FSP.1","GROUPBY_['Player1', 'Player2']_mean_Round"
795,795,J.Melzer,S.Stakhovsky,3,1,67,51,33,19,62,45,38,21,High,0.67,51.0,0.33,low,0.19,0.62,0.7611940298507462,1.6842105263157894,0.08064516129032258,0.13333333333333333,50.0,0.7611940298507462,-0.9230164964650431,1.6842105263157894,1.0,0.7611940298507462,0.7611940298507462,67.0,3.0
796,796,N.Almagro,J.Janowicz,3,0,72,58,28,8,69,52,31,16,High,0.72,58.0,0.28,low,0.08,0.69,0.8055555555555556,6.25,0.043478260869565216,0.11538461538461539,50.0,0.8055555555555556,-5.444444444444445,6.25,1.0,0.8055555555555556,0.8055555555555556,72.0,3.0
797,797,A.Mannarino,D.Brown,3,1,65,44,35,20,58,42,42,16,Medium,0.65,44.0,0.35,medium,0.2,0.58,0.676923076923077,1.2,0.1206896551724138,0.047619047619047616,50.0,0.676923076923077,-0.523076923076923,1.2,1.0,0.676923076923077,0.676923076923077,65.0,3.0
798,798,G.Zemlja,J.Del Potro,3,0,67,53,33,11,61,47,39,20,High,0.67,53.0,0.33,low,0.11,0.61,0.7910447761194029,3.8181818181818183,0.09836065573770492,0.1276595744680851,50.0,0.7910447761194029,-3.0271370420624155,3.8181818181818183,1.0,0.7910447761194029,0.7910447761194029,67.0,3.0
799,799,K.Nishikori,A.Seppi,3,0,69,63,31,23,60,65,40,34,High,0.69,63.0,0.31,low,0.23,0.6,0.9130434782608695,1.7391304347826086,0.15,-0.03076923076923077,50.0,0.9130434782608695,-0.8260869565217391,1.7391304347826086,1.0,0.9130434782608695,0.9130434782608695,69.0,3.0
800,800,I.Sijsling,I.Dodig,3,0,62,12,38,4,47,12,53,17,Medium,0.62,12.0,0.38,medium,0.04,0.47,0.1935483870967742,2.0,0.3191489361702128,0.0,50.0,0.1935483870967742,-1.8064516129032258,2.0,1.0,0.1935483870967742,0.1935483870967742,62.0,3.0
801,801,D.Ferrer,A.Dolgopolov,3,1,70,76,30,22,59,76,41,33,High,0.7,76.0,0.3,low,0.22,0.59,1.0857142857142856,2.4545454545454546,0.1864406779661017,0.0,50.0,1.0857142857142856,-1.368831168831169,2.4545454545454546,1.0,1.0857142857142856,1.0857142857142856,70.0,3.0
802,802,K.Anderson,T.Berdych,3,0,60,53,40,25,53,54,47,27,Medium,0.6,53.0,0.4,medium,0.25,0.53,0.8833333333333333,1.12,0.1320754716981132,-0.018518518518518517,50.0,0.8833333333333333,-0.2366666666666668,1.12,1.0,0.8833333333333333,0.8833333333333333,60.0,3.0
803,803,R.Gasquet,B.Tomic,3,0,69,83,31,27,81,101,19,15,High,0.69,83.0,0.31,low,0.27,0.81,1.2028985507246377,2.074074074074074,-0.14814814814814814,-0.1782178217821782,50.0,1.2028985507246377,-0.8711755233494363,2.074074074074074,1.0,1.2028985507246377,1.2028985507246377,69.0,3.0
804,804,F.Lopez,T.Haas,3,0,54,48,46,30,76,63,24,18,Medium,0.54,48.0,0.46,medium,0.3,0.76,0.8888888888888888,0.6,-0.2894736842105263,-0.23809523809523808,50.0,0.8888888888888888,0.28888888888888886,0.6,1.0,0.8888888888888888,0.8888888888888888,54.0,3.0
805,805,N.Djokovic,J.Chardy,3,1,74,40,26,12,66,32,34,15,High,0.74,40.0,0.26,low,0.12,0.66,0.5405405405405406,2.3333333333333335,0.12121212121212122,0.25,50.0,0.5405405405405406,-1.792792792792793,2.3333333333333335,1.0,0.5405405405405406,0.5405405405405406,74.0,3.0
806,806,M.Youzhny,A.Murray,4,0,61,36,39,16,63,55,37,16,Medium,0.61,36.0,0.39,medium,0.16,0.63,0.5901639344262295,1.25,-0.031746031746031744,-0.34545454545454546,50.0,0.5901639344262295,-0.6598360655737705,1.25,1.0,0.5901639344262295,0.5901639344262295,61.0,4.0
807,807,F.Verdasco,K.De Schepper,4,1,64,42,36,18,67,43,33,15,Medium,0.64,42.0,0.36,medium,0.18,0.67,0.65625,1.3333333333333333,-0.04477611940298507,-0.023255813953488372,50.0,0.65625,-0.6770833333333333,1.3333333333333333,1.0,0.65625,0.65625,64.0,4.0
808,808,J.Janowicz,J.Melzer,4,1,57,68,43,36,71,76,29,28,Medium,0.57,68.0,0.43,medium,0.36,0.71,1.1929824561403508,0.8888888888888888,-0.19718309859154928,-0.10526315789473684,50.0,1.1929824561403508,0.30409356725146197,0.8888888888888888,1.0,1.1929824561403508,1.1929824561403508,57.0,4.0
809,809,L.Kubot,A.Mannarino,4,1,67,72,33,25,59,69,41,35,High,0.67,72.0,0.33,low,0.25,0.59,1.0746268656716418,1.88,0.13559322033898305,0.043478260869565216,50.0,1.0746268656716418,-0.8053731343283581,1.88,1.0,1.0746268656716418,1.0746268656716418,67.0,4.0
810,810,A.Seppi,J.Del Potro,4,0,59,47,41,18,72,55,28,18,Medium,0.59,47.0,0.41,medium,0.18,0.72,0.7966101694915254,1.6111111111111112,-0.18055555555555555,-0.14545454545454545,50.0,0.7966101694915254,-0.8145009416195857,1.6111111111111112,1.0,0.7966101694915254,0.7966101694915254,59.0,4.0
811,811,D.Ferrer,I.Dodig,4,1,66,62,34,29,66,64,34,25,Medium,0.66,62.0,0.34,medium,0.29,0.66,0.9393939393939394,1.1379310344827587,0.0,-0.03125,50.0,0.9393939393939394,-0.19853709508881923,1.1379310344827587,1.0,0.9393939393939394,0.9393939393939394,66.0,4.0
812,812,B.Tomic,T.Berdych,4,0,71,82,29,22,58,68,42,30,High,0.71,82.0,0.29,low,0.22,0.58,1.1549295774647887,2.727272727272727,0.22413793103448276,0.20588235294117646,50.0,1.1549295774647887,-1.5723431498079383,2.727272727272727,1.0,1.1549295774647887,1.1549295774647887,71.0,4.0
813,813,N.Djokovic,T.Haas,4,1,65,44,35,17,73,43,27,14,Medium,0.65,44.0,0.35,medium,0.17,0.73,0.676923076923077,1.588235294117647,-0.1095890410958904,0.023255813953488372,50.0,0.676923076923077,-0.91131221719457,1.588235294117647,1.0,0.676923076923077,0.676923076923077,65.0,4.0
814,814,F.Verdasco,A.Murray,5,0,59,63,41,29,69,72,31,23,Medium,0.59,63.0,0.41,medium,0.29,0.69,1.0677966101694916,1.1724137931034482,-0.14492753623188406,-0.125,50.0,1.0677966101694916,-0.10461718293395661,1.1724137931034482,1.0,1.0677966101694916,1.0677966101694916,59.0,5.0
815,815,L.Kubot,J.Janowicz,5,0,57,44,43,20,68,63,32,12,Medium,0.57,44.0,0.43,medium,0.2,0.68,0.7719298245614035,1.2,-0.16176470588235295,-0.30158730158730157,50.0,0.7719298245614035,-0.4280701754385965,1.2,1.0,0.7719298245614035,0.7719298245614035,57.0,5.0
816,816,D.Ferrer,J.Del Potro,5,0,68,45,32,17,72,55,28,11,High,0.68,45.0,0.32,low,0.17,0.72,0.6617647058823529,1.6470588235294117,-0.05555555555555555,-0.18181818181818182,50.0,0.6617647058823529,-0.9852941176470588,1.6470588235294117,1.0,0.6617647058823529,0.6617647058823529,68.0,5.0
817,817,N.Djokovic,T.Berdych,5,1,61,42,39,21,53,33,47,27,Medium,0.61,42.0,0.39,medium,0.21,0.53,0.6885245901639344,1.0,0.1509433962264151,0.2727272727272727,50.0,0.6885245901639344,-0.3114754098360656,1.0,1.0,0.6885245901639344,0.6885245901639344,61.0,5.0
818,818,J.Janowicz,A.Murray,6,0,55,54,45,27,70,60,30,24,Medium,0.55,54.0,0.45,medium,0.27,0.7,0.9818181818181818,1.0,-0.21428571428571427,-0.1,50.0,0.9818181818181818,-0.018181818181818188,1.0,1.0,0.9818181818181818,0.9818181818181818,55.0,6.0
819,819,N.Djokovic,J.Del Potro,6,1,69,102,31,21,60,82,40,42,High,0.69,102.0,0.31,low,0.21,0.6,1.4782608695652173,3.857142857142857,0.15,0.24390243902439024,50.0,1.4782608695652173,-2.37888198757764,3.857142857142857,1.0,1.4782608695652173,1.4782608695652173,69.0,6.0
820,820,N.Djokovic,A.Murray,7,0,65,40,35,15,64,48,36,16,Medium,0.65,40.0,0.35,medium,0.15,0.64,0.6153846153846154,1.6666666666666667,0.015625,-0.16666666666666666,50.0,0.6153846153846154,-1.0512820512820513,1.6666666666666667,1.0,0.6153846153846154,0.6153846153846154,65.0,7.0
821,821,M.Koehler,V.Azarenka,1,0,60,21,40,8,72,31,28,4,Medium,0.6,21.0,0.4,medium,0.08,0.72,0.35,1.625,-0.16666666666666666,-0.3225806451612903,50.0,0.35,-1.275,1.625,1.0,0.35,0.35,60.0,1.0
822,822,E.Baltacha,F.Pennetta,1,0,69,23,31,6,53,18,47,15,High,0.69,23.0,0.31,low,0.06,0.53,0.3333333333333333,2.8333333333333335,0.3018867924528302,0.2777777777777778,50.0,0.3333333333333333,-2.5,2.8333333333333335,1.0,0.3333333333333333,0.3333333333333333,69.0,1.0
823,823,S-W.Hsieh,T.Maria,1,1,63,17,37,10,56,16,44,7,Medium,0.63,17.0,0.37,medium,0.1,0.56,0.2698412698412698,0.7,0.125,0.0625,50.0,0.2698412698412698,-0.43015873015873013,0.7,1.0,0.2698412698412698,0.2698412698412698,63.0,1.0
824,824,A.Cornet,V.King,1,1,57,36,43,21,68,45,32,15,Medium,0.57,36.0,0.43,medium,0.21,0.68,0.631578947368421,0.7142857142857143,-0.16176470588235295,-0.2,50.0,0.631578947368421,-0.08270676691729328,0.7142857142857143,1.0,0.631578947368421,0.631578947368421,57.0,1.0
825,825,Y.Putintseva,K.Flipkens,1,0,73,34,27,12,66,33,34,15,High,0.73,34.0,0.27,low,0.12,0.66,0.4657534246575342,1.8333333333333333,0.10606060606060606,0.030303030303030304,50.0,0.4657534246575342,-1.3675799086757991,1.8333333333333333,1.0,0.4657534246575342,0.4657534246575342,73.0,1.0
826,826,A.Tomljanovic,B.Jovanovski,1,0,59,38,41,22,69,57,31,18,Medium,0.59,38.0,0.41,medium,0.22,0.69,0.6440677966101694,0.7272727272727273,-0.14492753623188406,-0.3333333333333333,50.0,0.6440677966101694,-0.08320493066255785,0.7272727272727273,1.0,0.6440677966101694,0.6440677966101694,59.0,1.0
827,827,Y.Wickmayer,V.Dolonc,1,0,69,40,31,13,69,33,31,12,High,0.69,40.0,0.31,low,0.13,0.69,0.5797101449275363,2.076923076923077,0.0,0.21212121212121213,50.0,0.5797101449275363,-1.497212931995541,2.076923076923077,1.0,0.5797101449275363,0.5797101449275363,69.0,1.0
828,828,J.Jankovic,J.Konta,1,1,68,31,32,12,52,21,48,17,High,0.68,31.0,0.32,low,0.12,0.52,0.45588235294117646,1.5833333333333333,0.3076923076923077,0.47619047619047616,50.0,0.45588235294117646,-1.1274509803921569,1.5833333333333333,1.0,0.45588235294117646,0.45588235294117646,68.0,1.0
829,829,V.Razzano,A.Ivanovic,1,0,78,21,22,9,67,29,33,10,High,0.78,21.0,0.22,low,0.09,0.67,0.2692307692307692,1.3333333333333333,0.16417910447761194,-0.27586206896551724,50.0,0.2692307692307692,-1.064102564102564,1.3333333333333333,1.0,0.2692307692307692,0.2692307692307692,78.0,1.0
830,830,E.Bouchard,G.Voskoboeva,1,1,61,44,39,24,59,49,41,21,Medium,0.61,44.0,0.39,medium,0.24,0.59,0.7213114754098361,0.8333333333333334,0.03389830508474576,-0.10204081632653061,50.0,0.7213114754098361,-0.11202185792349728,0.8333333333333334,1.0,0.7213114754098361,0.7213114754098361,61.0,1.0
831,831,S.Arvidsson,M.Lucic-Baroni,1,0,73,19,27,6,64,28,36,14,High,0.73,19.0,0.27,low,0.06,0.64,0.2602739726027397,2.1666666666666665,0.140625,-0.32142857142857145,50.0,0.2602739726027397,-1.9063926940639269,2.1666666666666665,1.0,0.2602739726027397,0.2602739726027397,73.0,1.0
832,832,C.Suarez Navarro,L.Dominguez Lino,1,1,68,27,32,14,64,16,36,5,High,0.68,27.0,0.32,low,0.14,0.64,0.39705882352941174,0.9285714285714286,0.0625,0.6875,50.0,0.39705882352941174,-0.5315126050420169,0.9285714285714286,1.0,0.39705882352941174,0.39705882352941174,68.0,1.0
833,833,J.Larsson,E.Makarova,1,0,63,20,37,9,82,30,18,7,Medium,0.63,20.0,0.37,medium,0.09,0.82,0.31746031746031744,1.2222222222222223,-0.23170731707317074,-0.3333333333333333,50.0,0.31746031746031744,-0.9047619047619049,1.2222222222222223,1.0,0.31746031746031744,0.31746031746031744,63.0,1.0
834,834,G.Muguruza,A.Keothavong,1,1,67,28,33,9,62,18,38,11,High,0.67,28.0,0.33,low,0.09,0.62,0.417910447761194,2.111111111111111,0.08064516129032258,0.5555555555555556,50.0,0.417910447761194,-1.6932006633499173,2.111111111111111,1.0,0.417910447761194,0.417910447761194,67.0,1.0
835,835,K.Bertens,Y.Shvedova,1,0,57,31,43,11,59,19,41,11,Medium,0.57,31.0,0.43,medium,0.11,0.59,0.543859649122807,1.8181818181818181,-0.03389830508474576,0.631578947368421,50.0,0.543859649122807,-1.274322169059011,1.8181818181818181,1.0,0.543859649122807,0.543859649122807,57.0,1.0
836,836,P.Kvitova,C.Vandeweghe,1,1,67,40,33,17,64,40,36,20,High,0.67,40.0,0.33,low,0.17,0.64,0.5970149253731343,1.3529411764705883,0.046875,0.0,50.0,0.5970149253731343,-0.755926251097454,1.3529411764705883,1.0,0.5970149253731343,0.5970149253731343,67.0,1.0
837,837,K.Mladenovic,M.Sharapova,1,0,52,29,48,17,68,35,32,14,Medium,0.52,29.0,0.48,medium,0.17,0.68,0.5576923076923077,0.7058823529411765,-0.23529411764705882,-0.17142857142857143,50.0,0.5576923076923077,-0.1481900452488688,0.7058823529411765,1.0,0.5576923076923077,0.5576923076923077,52.0,1.0
838,838,M.Larcher De Brito,M.Oudin,1,1,68,46,32,15,65,32,35,15,High,0.68,46.0,0.32,low,0.15,0.65,0.6764705882352942,2.066666666666667,0.046153846153846156,0.4375,50.0,0.6764705882352942,-1.3901960784313727,2.066666666666667,1.0,0.6764705882352942,0.6764705882352942,68.0,1.0
839,839,L.Hradecka,K.Knapp,1,0,65,23,35,8,63,34,37,11,Medium,0.65,23.0,0.35,medium,0.08,0.63,0.35384615384615387,1.875,0.031746031746031744,-0.3235294117647059,50.0,0.35384615384615387,-1.521153846153846,1.875,1.0,0.35384615384615387,0.35384615384615387,65.0,1.0
840,840,L.Safarova,L.Davis,1,1,63,24,37,11,66,21,34,2,Medium,0.63,24.0,0.37,medium,0.11,0.66,0.38095238095238093,1.1818181818181819,-0.045454545454545456,0.14285714285714285,50.0,0.38095238095238093,-0.800865800865801,1.1818181818181819,1.0,0.38095238095238093,0.38095238095238093,63.0,1.0
841,841,S.Voegele,S.Cirstea,1,0,51,29,49,19,59,32,41,15,Medium,0.51,29.0,0.49,medium,0.19,0.59,0.5686274509803921,0.5263157894736842,-0.13559322033898305,-0.09375,50.0,0.5686274509803921,0.042311661506707954,0.5263157894736842,1.0,0.5686274509803921,0.5686274509803921,51.0,1.0
842,842,C.Giorgi,S.Murray,1,1,54,23,46,19,58,28,42,16,Medium,0.54,23.0,0.46,medium,0.19,0.58,0.42592592592592593,0.21052631578947367,-0.06896551724137931,-0.17857142857142858,50.0,0.42592592592592593,0.21539961013645226,0.21052631578947367,1.0,0.42592592592592593,0.42592592592592593,54.0,1.0
843,843,C.McHale,A.Glatch,1,1,60,24,40,13,54,26,46,8,Medium,0.6,24.0,0.4,medium,0.13,0.54,0.4,0.8461538461538461,0.1111111111111111,-0.07692307692307693,50.0,0.4,-0.4461538461538461,0.8461538461538461,1.0,0.4,0.4,60.0,1.0
844,844,M.Bartoli,E.Svitolina,1,1,58,29,42,16,56,24,44,14,Medium,0.58,29.0,0.42,medium,0.16,0.56,0.5,0.8125,0.03571428571428571,0.20833333333333334,50.0,0.5,-0.3125,0.8125,1.0,0.5,0.5,58.0,1.0
845,845,E.Cabeza Candela,C.Wozniacki,1,0,68,9,32,3,72,29,28,2,High,0.68,9.0,0.32,low,0.03,0.72,0.1323529411764706,2.0,-0.05555555555555555,-0.6896551724137931,50.0,0.1323529411764706,-1.8676470588235294,2.0,1.0,0.1323529411764706,0.1323529411764706,68.0,1.0
846,846,P.Cetkovska,D.Vekic,1,1,69,28,31,7,53,23,47,11,High,0.69,28.0,0.31,low,0.07,0.53,0.4057971014492754,3.0,0.3018867924528302,0.21739130434782608,50.0,0.4057971014492754,-2.5942028985507246,3.0,1.0,0.4057971014492754,0.4057971014492754,69.0,1.0
847,847,P.Parmentier,A.Petkovic,1,0,62,16,38,10,77,28,23,7,Medium,0.62,16.0,0.38,medium,0.1,0.77,0.25806451612903225,0.6,-0.19480519480519481,-0.42857142857142855,50.0,0.25806451612903225,-0.3419354838709677,0.6,1.0,0.25806451612903225,0.25806451612903225,62.0,1.0
848,848,S.Stephens,J.Hampton,1,1,73,34,27,6,66,21,34,11,High,0.73,34.0,0.27,low,0.06,0.66,0.4657534246575342,4.666666666666667,0.10606060606060606,0.6190476190476191,50.0,0.4657534246575342,-4.200913242009133,4.666666666666667,1.0,0.4657534246575342,0.4657534246575342,73.0,1.0
849,849,E.Birnerova,V.Lepchenko,1,1,76,44,24,15,72,43,28,13,High,0.76,44.0,0.24,low,0.15,0.72,0.5789473684210527,1.9333333333333333,0.05555555555555555,0.023255813953488372,50.0,0.5789473684210527,-1.3543859649122807,1.9333333333333333,1.0,0.5789473684210527,0.5789473684210527,76.0,1.0
850,850,L.Arruabarrena,L.Tsurenko,1,0,79,23,21,4,60,24,40,10,High,0.79,23.0,0.21,low,0.04,0.6,0.2911392405063291,4.75,0.31666666666666665,-0.041666666666666664,50.0,0.2911392405063291,-4.458860759493671,4.75,1.0,0.2911392405063291,0.2911392405063291,79.0,1.0
851,851,S.Soler-Espinosa,M.Doi,1,1,58,33,42,10,64,25,36,14,Medium,0.58,33.0,0.42,medium,0.1,0.64,0.5689655172413793,2.3,-0.09375,0.32,50.0,0.5689655172413793,-1.7310344827586204,2.3,1.0,0.5689655172413793,0.5689655172413793,58.0,1.0
852,852,S.Errani,M.Puig,1,0,75,28,25,6,68,28,32,13,High,0.75,28.0,0.25,low,0.06,0.68,0.37333333333333335,3.6666666666666665,0.10294117647058823,0.0,50.0,0.37333333333333335,-3.293333333333333,3.6666666666666665,1.0,0.37333333333333335,0.37333333333333335,75.0,1.0
853,853,M.Krajicek,N.Li,1,0,50,11,50,11,62,24,38,11,Medium,0.5,11.0,0.5,medium,0.11,0.62,0.22,0.0,-0.1935483870967742,-0.5416666666666666,50.0,0.22,,0.0,1.0,0.22,0.22,50.0,1.0
854,854,O.Govortsova,S.Halep,1,0,58,30,42,16,56,29,44,15,Medium,0.58,30.0,0.42,medium,0.16,0.56,0.5172413793103449,0.875,0.03571428571428571,0.034482758620689655,50.0,0.5172413793103449,-0.35775862068965514,0.875,1.0,0.5172413793103449,0.5172413793103449,58.0,1.0
855,855,N.Bratchikova,A.Beck,1,0,65,20,35,8,72,29,28,14,Medium,0.65,20.0,0.35,medium,0.08,0.72,0.3076923076923077,1.5,-0.09722222222222222,-0.3103448275862069,50.0,0.3076923076923077,-1.1923076923076923,1.5,1.0,0.3076923076923077,0.3076923076923077,65.0,1.0
856,856,K.Zakopalova,D.Hantuchova,1,1,54,28,46,13,63,15,37,8,Medium,0.54,28.0,0.46,medium,0.13,0.63,0.5185185185185185,1.1538461538461537,-0.14285714285714285,0.8666666666666667,50.0,0.5185185185185185,-0.6353276353276353,1.1538461538461537,1.0,0.5185185185185185,0.5185185185185185,54.0,1.0
857,857,M.Camerin,D.Cibulkova,1,0,55,42,45,26,65,43,35,17,Medium,0.55,42.0,0.45,medium,0.26,0.65,0.7636363636363637,0.6153846153846154,-0.15384615384615385,-0.023255813953488372,50.0,0.7636363636363637,0.14825174825174825,0.6153846153846154,1.0,0.7636363636363637,0.7636363636363637,55.0,1.0
858,858,M.Torro-Flor,I.Begu,1,1,72,25,28,8,61,23,39,11,High,0.72,25.0,0.28,low,0.08,0.61,0.3472222222222222,2.125,0.18032786885245902,0.08695652173913043,50.0,0.3472222222222222,-1.7777777777777777,2.125,1.0,0.3472222222222222,0.3472222222222222,72.0,1.0
859,859,Kr.Pliskova,J.Cepelova,1,0,69,16,31,6,62,24,38,12,High,0.69,16.0,0.31,low,0.06,0.62,0.2318840579710145,1.6666666666666667,0.11290322580645161,-0.3333333333333333,50.0,0.2318840579710145,-1.4347826086956523,1.6666666666666667,1.0,0.2318840579710145,0.2318840579710145,69.0,1.0
860,860,R.Vinci,C.Scheepers,1,1,57,24,43,14,52,10,48,7,Medium,0.57,24.0,0.43,medium,0.14,0.52,0.42105263157894735,0.7142857142857143,0.09615384615384616,1.4,50.0,0.42105263157894735,-0.29323308270676696,0.7142857142857143,1.0,0.42105263157894735,0.42105263157894735,57.0,1.0
861,861,Ka.Pliskova,N.Petrova,1,1,73,33,27,4,60,20,40,8,High,0.73,33.0,0.27,low,0.04,0.6,0.4520547945205479,7.25,0.21666666666666667,0.65,50.0,0.4520547945205479,-6.7979452054794525,7.25,1.0,0.4520547945205479,0.4520547945205479,73.0,1.0
862,862,A.Tatishvili,P.Martic,1,0,67,31,33,13,59,32,41,14,High,0.67,31.0,0.33,low,0.13,0.59,0.4626865671641791,1.3846153846153846,0.13559322033898305,-0.03125,50.0,0.4626865671641791,-0.9219288174512055,1.3846153846153846,1.0,0.4626865671641791,0.4626865671641791,67.0,1.0
863,863,B.Zahlavova Strycova,M.Rybarikova,1,1,62,37,38,14,64,29,36,16,Medium,0.62,37.0,0.38,medium,0.14,0.64,0.5967741935483871,1.6428571428571428,-0.03125,0.27586206896551724,50.0,0.5967741935483871,-1.0460829493087558,1.6428571428571428,1.0,0.5967741935483871,0.5967741935483871,62.0,1.0
864,864,A.Pavlyuchenkova,T.Pironkova,1,0,57,9,43,5,60,18,40,13,Medium,0.57,9.0,0.43,medium,0.05,0.6,0.15789473684210525,0.8,-0.05,-0.5,50.0,0.15789473684210525,-0.6421052631578947,0.8,1.0,0.15789473684210525,0.15789473684210525,57.0,1.0
865,865,M.Niculescu,M.Barthel,1,0,85,46,15,7,68,39,32,17,High,0.85,46.0,0.15,low,0.07,0.68,0.5411764705882353,5.571428571428571,0.25,0.1794871794871795,50.0,0.5411764705882353,-5.030252100840336,5.571428571428571,1.0,0.5411764705882353,0.5411764705882353,85.0,1.0
866,866,H.Watson,M.Keys,1,0,53,18,47,13,63,25,37,10,Medium,0.53,18.0,0.47,medium,0.13,0.63,0.33962264150943394,0.38461538461538464,-0.15873015873015872,-0.28,50.0,0.33962264150943394,-0.044992743105950694,0.38461538461538464,1.0,0.33962264150943394,0.33962264150943394,53.0,1.0
867,867,T.Babos,M.Johansson,1,0,51,25,49,15,59,32,41,17,Medium,0.51,25.0,0.49,medium,0.15,0.59,0.49019607843137253,0.6666666666666666,-0.13559322033898305,-0.21875,50.0,0.49019607843137253,-0.1764705882352941,0.6666666666666666,1.0,0.49019607843137253,0.49019607843137253,51.0,1.0
868,868,A.Radwanska,Y.Meusburger,1,1,73,24,27,5,64,7,36,6,High,0.73,24.0,0.27,low,0.05,0.64,0.3287671232876712,3.8,0.140625,2.4285714285714284,50.0,0.3287671232876712,-3.4712328767123286,3.8,1.0,0.3287671232876712,0.3287671232876712,73.0,1.0
869,869,B.Mattek-Sands,A.Kerber,1,0,55,29,45,10,58,21,42,13,Medium,0.55,29.0,0.45,medium,0.1,0.58,0.5272727272727272,1.9,-0.05172413793103448,0.38095238095238093,50.0,0.5272727272727272,-1.3727272727272726,1.9,1.0,0.5272727272727272,0.5272727272727272,55.0,1.0
870,870,K.Kanepi,T.Moore,1,1,54,48,46,26,58,58,42,24,Medium,0.54,48.0,0.46,medium,0.26,0.58,0.8888888888888888,0.8461538461538461,-0.06896551724137931,-0.1724137931034483,50.0,0.8888888888888888,0.042735042735042694,0.8461538461538461,1.0,0.8888888888888888,0.8888888888888888,54.0,1.0
871,871,M.Burdette,U.Radwanska,1,0,74,38,26,10,68,39,32,15,High,0.74,38.0,0.26,low,0.1,0.68,0.5135135135135135,2.8,0.08823529411764706,-0.02564102564102564,50.0,0.5135135135135135,-2.2864864864864862,2.8,1.0,0.5135135135135135,0.5135135135135135,74.0,1.0
872,872,R.Oprandi,A.Riske,1,0,68,34,32,12,72,50,28,10,High,0.68,34.0,0.32,low,0.12,0.72,0.5,1.8333333333333333,-0.05555555555555555,-0.32,50.0,0.5,-1.3333333333333333,1.8333333333333333,1.0,0.5,0.5,68.0,1.0
873,873,A.Medina Garrigues,S.Peng,1,0,66,19,34,9,70,44,30,9,Medium,0.66,19.0,0.34,medium,0.09,0.7,0.2878787878787879,1.1111111111111112,-0.05714285714285714,-0.5681818181818182,50.0,0.2878787878787879,-0.8232323232323233,1.1111111111111112,1.0,0.2878787878787879,0.2878787878787879,66.0,1.0
874,874,A.Morita,M.Erakovic,1,0,75,41,25,8,59,45,41,15,High,0.75,41.0,0.25,low,0.08,0.59,0.5466666666666666,4.125,0.2711864406779661,-0.08888888888888889,50.0,0.5466666666666666,-3.578333333333333,4.125,1.0,0.5466666666666666,0.5466666666666666,75.0,1.0
875,875,M.Duque-Marino,J.Goerges,1,1,64,48,36,20,62,47,38,21,Medium,0.64,48.0,0.36,medium,0.2,0.62,0.75,1.4,0.03225806451612903,0.02127659574468085,50.0,0.75,-0.6499999999999999,1.4,1.0,0.75,0.75,64.0,1.0
876,876,M.Kirilenko,L.Robson,1,0,60,21,40,10,53,24,47,16,Medium,0.6,21.0,0.4,medium,0.1,0.53,0.35,1.1,0.1320754716981132,-0.125,50.0,0.35,-0.7500000000000001,1.1,1.0,0.35,0.35,60.0,1.0
877,877,A.Schmiedlova,S.Stosur,1,0,65,24,35,7,65,25,35,8,Medium,0.65,24.0,0.35,medium,0.07,0.65,0.36923076923076925,2.4285714285714284,0.0,-0.04,50.0,0.36923076923076925,-2.059340659340659,2.4285714285714284,1.0,0.36923076923076925,0.36923076923076925,65.0,1.0
878,878,O.Puchkova,A.Rus,1,1,69,24,31,4,56,19,44,15,High,0.69,24.0,0.31,low,0.04,0.56,0.34782608695652173,5.0,0.23214285714285715,0.2631578947368421,50.0,0.34782608695652173,-4.6521739130434785,5.0,1.0,0.34782608695652173,0.34782608695652173,69.0,1.0
